fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,hour,day_of_week
1,2,2,True,2,0.8284989887485703,6,0.15437478459652054,5,0.017126226654908868,0,0.0,3,0.0,1,16.0,0.0
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,7.0,5.0
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,5.0,2.0
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,5.0,1.0
1,1,4,False,4,0.3243371256148806,1,0.3119793754410377,3,0.19434236046562658,2,0.09678521951319306,5,0.04823091881187604,2,9.0,4.0
1,3,0,False,0,0.5705192226755701,2,0.25380519216230524,3,0.08786384570504319,4,0.08781173945708122,1,0.0,3,9.0,3.0
1,3,3,True,3,0.4792098080981353,4,0.33131209799556527,0,0.07432717593632927,2,0.07241417200544499,1,0.02768593171795069,1,8.0,2.0
1,0,2,False,2,0.2573258278178044,0,0.22916129563209936,4,0.17650561410765747,3,0.1721478266049913,1,0.12783959747546833,2,9.0,2.0
1,3,1,False,1,0.3881673852565837,4,0.2739333534547008,3,0.24513819576368123,2,0.05316046004171669,0,0.02054227019059665,3,8.0,1.0
1,3,3,True,3,0.6161202420192012,4,0.20537825649139158,0,0.06298497870356459,2,0.0447383406504901,1,0.04264359749784874,1,8.0,0.0
1,0,1,False,1,0.32645024311150295,4,0.2570878876462328,3,0.2528278123693879,2,0.12561493325357767,0,0.03801912361929861,5,9.0,1.0
1,0,0,True,0,0.6787521336552935,3,0.1425210710419186,2,0.13060671747339156,4,0.024822224436489248,1,0.02329785339290695,1,8.0,3.0
